;website;date;region;type_activite;sous_type_activite;sous_sous_categorie;language;note;nb_note;note_cuisine;note_service;note_cadre;nb_note_resto
83;tripadvisor;2014-10;bourgogne-franche-comte;offre_de_loisirs;vie nocturne;;fr;4.5;1;;;;0
84;tripadvisor;2014-11;bourgogne-franche-comte;offre_de_loisirs;vie nocturne;;fr;14.0;3;;;;0
85;tripadvisor;2014-12;bourgogne-franche-comte;offre_de_loisirs;vie nocturne;;fr;18.0;4;;;;0
86;tripadvisor;2015-01;bourgogne-franche-comte;offre_de_loisirs;vie nocturne;;fr;27.0;6;;;;0
87;tripadvisor;2015-02;bourgogne-franche-comte;offre_de_loisirs;vie nocturne;;fr;27.0;6;;;;0
88;tripadvisor;2015-03;bourgogne-franche-comte;offre_de_loisirs;vie nocturne;;fr;27.0;6;;;;0
89;tripadvisor;2015-04;bourgogne-franche-comte;offre_de_loisirs;vie nocturne;;fr;31.0;7;;;;0
90;tripadvisor;2015-05;bourgogne-franche-comte;offre_de_loisirs;vie nocturne;;fr;35.5;8;;;;0
91;tripadvisor;2015-06;bourgogne-franche-comte;offre_de_loisirs;vie nocturne;;fr;31.5;7;;;;0
92;tripadvisor;2015-07;bourgogne-franche-comte;offre_de_loisirs;vie nocturne;;fr;66.5;15;;;;0
93;tripadvisor;2015-08;bourgogne-franche-comte;offre_de_loisirs;vie nocturne;;fr;71.5;16;;;;0
94;tripadvisor;2015-09;bourgogne-franche-comte;offre_de_loisirs;vie nocturne;;fr;85.0;19;;;;0
95;tripadvisor;2015-10;bourgogne-franche-comte;offre_de_loisirs;vie nocturne;;fr;63.0;14;;;;0
96;tripadvisor;2015-11;bourgogne-franche-comte;offre_de_loisirs;vie nocturne;;fr;39.0;9;;;;0
97;tripadvisor;2015-12;bourgogne-franche-comte;offre_de_loisirs;vie nocturne;;fr;40.0;9;;;;0
98;tripadvisor;2016-01;bourgogne-franche-comte;offre_de_loisirs;vie nocturne;;fr;64.0;15;;;;0
99;tripadvisor;2016-02;bourgogne-franche-comte;offre_de_loisirs;vie nocturne;;fr;85.0;18;;;;0
100;tripadvisor;2016-03;bourgogne-franche-comte;offre_de_loisirs;vie nocturne;;fr;73.0;16;;;;0
101;tripadvisor;2016-04;bourgogne-franche-comte;offre_de_loisirs;vie nocturne;;fr;45.5;10;;;;0
102;tripadvisor;2016-05;bourgogne-franche-comte;offre_de_loisirs;vie nocturne;;fr;104.0;23;;;;0
103;tripadvisor;2016-06;bourgogne-franche-comte;offre_de_loisirs;vie nocturne;;fr;47.5;11;;;;0
104;tripadvisor;2016-07;bourgogne-franche-comte;offre_de_loisirs;vie nocturne;;fr;49.0;11;;;;0
105;tripadvisor;2016-08;bourgogne-franche-comte;offre_de_loisirs;vie nocturne;;fr;59.0;13;;;;0
106;tripadvisor;2016-09;bourgogne-franche-comte;offre_de_loisirs;vie nocturne;;fr;97.0;21;;;;0
107;tripadvisor;2016-10;bourgogne-franche-comte;offre_de_loisirs;vie nocturne;;fr;64.0;14;;;;0
108;tripadvisor;2016-11;bourgogne-franche-comte;offre_de_loisirs;vie nocturne;;fr;48.5;11;;;;0
109;tripadvisor;2016-12;bourgogne-franche-comte;offre_de_loisirs;vie nocturne;;fr;67.5;15;;;;0
110;tripadvisor;2017-01;bourgogne-franche-comte;offre_de_loisirs;vie nocturne;;fr;50.0;11;;;;0
111;tripadvisor;2017-02;bourgogne-franche-comte;offre_de_loisirs;vie nocturne;;fr;53.0;13;;;;0
112;tripadvisor;2017-03;bourgogne-franche-comte;offre_de_loisirs;vie nocturne;;fr;77.5;18;;;;0
113;tripadvisor;2017-04;bourgogne-franche-comte;offre_de_loisirs;vie nocturne;;fr;99.0;22;;;;0
114;tripadvisor;2017-05;bourgogne-franche-comte;offre_de_loisirs;vie nocturne;;fr;92.5;21;;;;0
115;tripadvisor;2017-06;bourgogne-franche-comte;offre_de_loisirs;vie nocturne;;fr;30.0;7;;;;0
122;tripadvisor;2013-01;bretagne;offre_de_loisirs;vie nocturne;;fr;4.5;1;;;;0
123;tripadvisor;2013-03;bretagne;offre_de_loisirs;vie nocturne;;fr;4.5;1;;;;0
124;tripadvisor;2013-04;bretagne;offre_de_loisirs;vie nocturne;;fr;4.0;1;;;;0
125;tripadvisor;2013-05;bretagne;offre_de_loisirs;vie nocturne;;fr;4.0;1;;;;0
126;tripadvisor;2013-06;bretagne;offre_de_loisirs;vie nocturne;;fr;13.0;3;;;;0
127;tripadvisor;2013-08;bretagne;offre_de_loisirs;vie nocturne;;fr;32.5;8;;;;0
128;tripadvisor;2013-09;bretagne;offre_de_loisirs;vie nocturne;;fr;4.5;1;;;;0
129;tripadvisor;2013-10;bretagne;offre_de_loisirs;vie nocturne;;fr;4.0;1;;;;0
130;tripadvisor;2013-11;bretagne;offre_de_loisirs;vie nocturne;;fr;12.5;3;;;;0
131;tripadvisor;2013-12;bretagne;offre_de_loisirs;vie nocturne;;fr;20.0;5;;;;0
132;tripadvisor;2014-01;bretagne;offre_de_loisirs;vie nocturne;;fr;39.5;9;;;;0
133;tripadvisor;2014-02;bretagne;offre_de_loisirs;vie nocturne;;fr;13.0;3;;;;0
134;tripadvisor;2014-03;bretagne;offre_de_loisirs;vie nocturne;;fr;36.0;8;;;;0
135;tripadvisor;2014-04;bretagne;offre_de_loisirs;vie nocturne;;fr;26.5;6;;;;0
136;tripadvisor;2014-05;bretagne;offre_de_loisirs;vie nocturne;;fr;42.5;10;;;;0
137;tripadvisor;2014-06;bretagne;offre_de_loisirs;vie nocturne;;fr;36.0;8;;;;0
138;tripadvisor;2014-07;bretagne;offre_de_loisirs;vie nocturne;;fr;87.5;20;;;;0
139;tripadvisor;2014-08;bretagne;offre_de_loisirs;vie nocturne;;fr;142.5;33;;;;0
140;tripadvisor;2014-09;bretagne;offre_de_loisirs;vie nocturne;;fr;96.0;22;;;;0
141;tripadvisor;2014-10;bretagne;offre_de_loisirs;vie nocturne;;fr;38.0;9;;;;0
142;tripadvisor;2014-11;bretagne;offre_de_loisirs;vie nocturne;;fr;34.0;8;;;;0
143;tripadvisor;2014-12;bretagne;offre_de_loisirs;vie nocturne;;fr;59.5;14;;;;0
144;tripadvisor;2015-01;bretagne;offre_de_loisirs;vie nocturne;;fr;45.5;10;;;;0
145;tripadvisor;2015-02;bretagne;offre_de_loisirs;vie nocturne;;fr;47.5;11;;;;0
146;tripadvisor;2015-03;bretagne;offre_de_loisirs;vie nocturne;;fr;79.0;18;;;;0
147;tripadvisor;2015-04;bretagne;offre_de_loisirs;vie nocturne;;fr;75.0;18;;;;0
148;tripadvisor;2015-05;bretagne;offre_de_loisirs;vie nocturne;;fr;125.5;29;;;;0
149;tripadvisor;2015-06;bretagne;offre_de_loisirs;vie nocturne;;fr;89.5;21;;;;0
150;tripadvisor;2015-07;bretagne;offre_de_loisirs;vie nocturne;;fr;202.0;45;;;;0
151;tripadvisor;2015-08;bretagne;offre_de_loisirs;vie nocturne;;fr;354.0;83;;;;0
152;tripadvisor;2015-09;bretagne;offre_de_loisirs;vie nocturne;;fr;221.0;49;;;;0
153;tripadvisor;2015-10;bretagne;offre_de_loisirs;vie nocturne;;fr;96.5;23;;;;0
154;tripadvisor;2015-11;bretagne;offre_de_loisirs;vie nocturne;;fr;131.0;30;;;;0
155;tripadvisor;2015-12;bretagne;offre_de_loisirs;vie nocturne;;fr;318.0;68;;;;0
156;tripadvisor;2016-01;bretagne;offre_de_loisirs;vie nocturne;;fr;120.0;27;;;;0
157;tripadvisor;2016-02;bretagne;offre_de_loisirs;vie nocturne;;fr;190.5;44;;;;0
158;tripadvisor;2016-03;bretagne;offre_de_loisirs;vie nocturne;;fr;109.5;25;;;;0
159;tripadvisor;2016-04;bretagne;offre_de_loisirs;vie nocturne;;fr;193.5;43;;;;0
160;tripadvisor;2016-05;bretagne;offre_de_loisirs;vie nocturne;;fr;265.0;59;;;;0
161;tripadvisor;2016-06;bretagne;offre_de_loisirs;vie nocturne;;fr;239.0;54;;;;0
162;tripadvisor;2016-07;bretagne;offre_de_loisirs;vie nocturne;;fr;337.5;76;;;;0
163;tripadvisor;2016-08;bretagne;offre_de_loisirs;vie nocturne;;fr;568.5;130;;;;0
164;tripadvisor;2016-09;bretagne;offre_de_loisirs;vie nocturne;;fr;335.0;76;;;;0
165;tripadvisor;2016-10;bretagne;offre_de_loisirs;vie nocturne;;fr;219.0;49;;;;0
166;tripadvisor;2016-11;bretagne;offre_de_loisirs;vie nocturne;;fr;217.0;49;;;;0
167;tripadvisor;2016-12;bretagne;offre_de_loisirs;vie nocturne;;fr;157.0;35;;;;0
168;tripadvisor;2017-01;bretagne;offre_de_loisirs;vie nocturne;;fr;200.0;45;;;;0
169;tripadvisor;2017-02;bretagne;offre_de_loisirs;vie nocturne;;fr;216.5;49;;;;0
170;tripadvisor;2017-03;bretagne;offre_de_loisirs;vie nocturne;;fr;239.0;53;;;;0
171;tripadvisor;2017-04;bretagne;offre_de_loisirs;vie nocturne;;fr;304.0;70;;;;0
172;tripadvisor;2017-05;bretagne;offre_de_loisirs;vie nocturne;;fr;270.0;60;;;;0
173;tripadvisor;2017-06;bretagne;offre_de_loisirs;vie nocturne;;fr;82.5;19;;;;0
176;tripadvisor;2013-05;centre-val-de-loire;offre_de_loisirs;vie nocturne;;fr;4.5;1;;;;0
177;tripadvisor;2013-08;centre-val-de-loire;offre_de_loisirs;vie nocturne;;fr;4.0;1;;;;0
178;tripadvisor;2014-01;centre-val-de-loire;offre_de_loisirs;vie nocturne;;fr;5.0;1;;;;0
179;tripadvisor;2014-04;centre-val-de-loire;offre_de_loisirs;vie nocturne;;fr;40.0;8;;;;0
180;tripadvisor;2014-05;centre-val-de-loire;offre_de_loisirs;vie nocturne;;fr;23.5;5;;;;0
181;tripadvisor;2014-06;centre-val-de-loire;offre_de_loisirs;vie nocturne;;fr;18.5;4;;;;0
182;tripadvisor;2014-07;centre-val-de-loire;offre_de_loisirs;vie nocturne;;fr;34.5;7;;;;0
183;tripadvisor;2014-08;centre-val-de-loire;offre_de_loisirs;vie nocturne;;fr;62.5;13;;;;0
184;tripadvisor;2014-09;centre-val-de-loire;offre_de_loisirs;vie nocturne;;fr;53.0;11;;;;0
185;tripadvisor;2014-10;centre-val-de-loire;offre_de_loisirs;vie nocturne;;fr;52.5;11;;;;0
186;tripadvisor;2014-11;centre-val-de-loire;offre_de_loisirs;vie nocturne;;fr;57.5;12;;;;0
187;tripadvisor;2014-12;centre-val-de-loire;offre_de_loisirs;vie nocturne;;fr;10.0;2;;;;0
188;tripadvisor;2015-01;centre-val-de-loire;offre_de_loisirs;vie nocturne;;fr;34.0;7;;;;0
189;tripadvisor;2015-02;centre-val-de-loire;offre_de_loisirs;vie nocturne;;fr;22.5;5;;;;0
190;tripadvisor;2015-03;centre-val-de-loire;offre_de_loisirs;vie nocturne;;fr;27.5;6;;;;0
191;tripadvisor;2015-04;centre-val-de-loire;offre_de_loisirs;vie nocturne;;fr;34.0;7;;;;0
192;tripadvisor;2015-05;centre-val-de-loire;offre_de_loisirs;vie nocturne;;fr;51.5;11;;;;0
193;tripadvisor;2015-06;centre-val-de-loire;offre_de_loisirs;vie nocturne;;fr;94.5;20;;;;0
194;tripadvisor;2015-07;centre-val-de-loire;offre_de_loisirs;vie nocturne;;fr;84.5;18;;;;0
195;tripadvisor;2015-08;centre-val-de-loire;offre_de_loisirs;vie nocturne;;fr;59.5;13;;;;0
196;tripadvisor;2015-09;centre-val-de-loire;offre_de_loisirs;vie nocturne;;fr;92.5;20;;;;0
197;tripadvisor;2015-10;centre-val-de-loire;offre_de_loisirs;vie nocturne;;fr;65.0;14;;;;0
198;tripadvisor;2015-11;centre-val-de-loire;offre_de_loisirs;vie nocturne;;fr;53.5;12;;;;0
199;tripadvisor;2015-12;centre-val-de-loire;offre_de_loisirs;vie nocturne;;fr;56.0;13;;;;0
200;tripadvisor;2016-01;centre-val-de-loire;offre_de_loisirs;vie nocturne;;fr;44.5;10;;;;0
201;tripadvisor;2016-02;centre-val-de-loire;offre_de_loisirs;vie nocturne;;fr;73.5;17;;;;0
202;tripadvisor;2016-03;centre-val-de-loire;offre_de_loisirs;vie nocturne;;fr;49.5;11;;;;0
203;tripadvisor;2016-04;centre-val-de-loire;offre_de_loisirs;vie nocturne;;fr;91.5;21;;;;0
204;tripadvisor;2016-05;centre-val-de-loire;offre_de_loisirs;vie nocturne;;fr;68.0;15;;;;0
205;tripadvisor;2016-06;centre-val-de-loire;offre_de_loisirs;vie nocturne;;fr;82.0;18;;;;0
206;tripadvisor;2016-07;centre-val-de-loire;offre_de_loisirs;vie nocturne;;fr;112.0;25;;;;0
207;tripadvisor;2016-08;centre-val-de-loire;offre_de_loisirs;vie nocturne;;fr;104.0;23;;;;0
208;tripadvisor;2016-09;centre-val-de-loire;offre_de_loisirs;vie nocturne;;fr;79.0;17;;;;0
209;tripadvisor;2016-10;centre-val-de-loire;offre_de_loisirs;vie nocturne;;fr;114.5;26;;;;0
210;tripadvisor;2016-11;centre-val-de-loire;offre_de_loisirs;vie nocturne;;fr;52.5;12;;;;0
211;tripadvisor;2016-12;centre-val-de-loire;offre_de_loisirs;vie nocturne;;fr;77.0;16;;;;0
212;tripadvisor;2017-01;centre-val-de-loire;offre_de_loisirs;vie nocturne;;fr;169.0;36;;;;0
213;tripadvisor;2017-02;centre-val-de-loire;offre_de_loisirs;vie nocturne;;fr;116.0;25;;;;0
214;tripadvisor;2017-03;centre-val-de-loire;offre_de_loisirs;vie nocturne;;fr;87.0;19;;;;0
215;tripadvisor;2017-04;centre-val-de-loire;offre_de_loisirs;vie nocturne;;fr;109.0;24;;;;0
216;tripadvisor;2017-05;centre-val-de-loire;offre_de_loisirs;vie nocturne;;fr;118.0;26;;;;0
